ctrl,n,seed,field,A,logA,attack,omega,phase,r0,r_max,safe_frac,r_end,captured,crossed,t_cross,mean_r,ctrl_action
B0_none,4,0,linear,1.0633265716371612,0.026666666666666637,multifreq,10.010537289016249,2,0.35,0.37096568811726877,1.0,0.17591555374083068,false,false,Inf,0.21986978070288551,0.0
B0_none,4,0,linear,1.0633265716371612,0.026666666666666637,ou_noise,4.670474602160949,1,0.15,0.43774810632928424,1.0,0.3204204242302651,false,false,Inf,0.15847878081558325,0.0
B0_none,4,0,linear,1.0633265716371612,0.026666666666666637,ou_noise,4.670474602160949,1,0.35,0.48513346989678324,1.0,0.3204873734432602,false,false,Inf,0.18347229628813136,0.0
B0_none,4,0,linear,1.0633265716371612,0.026666666666666637,ou_noise,0.8919270149689237,2,0.15,0.6015038242909715,0.864375,0.5378841381261112,true,true,3.34,0.2825170435600894,0.0
B0_none,4,0,linear,1.0633265716371612,0.026666666666666637,ou_noise,0.8919270149689237,2,0.35,0.6066493097463136,0.8618750000000001,0.5379518670280155,true,true,3.33,0.3075077041042205,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,sinusoid,16.479365343637184,1,0.15,0.3125002217919017,1.0,0.1277873200464261,false,false,Inf,0.2035403184800904,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,sinusoid,16.479365343637184,1,0.35,0.4729995466410947,1.0,0.12785441257211455,false,false,Inf,0.22853220869785418,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,sinusoid,1.343995697509707,2,0.15,1.0803410647202154,0.775,0.07508727291771419,false,true,3.71,-0.007290922332315104,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,sinusoid,1.343995697509707,2,0.35,1.0823511854481713,0.775,0.07515436544329995,false,true,3.71,0.01770097603820568,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,square,8.444528372865634,1,0.15,0.49075836177847104,1.0,0.0052145657792799175,false,false,Inf,0.20726453818949242,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,square,8.444528372865634,1,0.35,0.6463209923843395,0.96125,0.005410216464522879,false,true,0.12,0.23222372408769487,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,square,11.983391406754677,2,0.15,0.42481289530515653,1.0,0.30922494245364684,false,false,Inf,0.20521517675997383,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,square,11.983391406754677,2,0.35,0.5871722309435427,0.9825,0.3108479259998209,false,true,0.12,0.23023527222106502,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,chirp,1.9805924592837263,1,0.15,1.0236231478130315,0.80875,0.07535346792379928,false,true,0.76,0.3189463459034235,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,chirp,1.9805924592837263,1,0.35,1.068778665296995,0.7887500000000001,0.07542056044938572,false,true,0.63,0.343938187744335,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,chirp,4.24681285387073,2,0.15,0.8150234368036211,0.9075,0.15978731114463962,false,true,0.55,0.2715789112209477,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,chirp,4.24681285387073,2,0.35,0.8926738896070673,0.875,0.15985440367075873,false,true,0.43,0.2965704443700698,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,multifreq,4.585996539432222,1,0.15,0.40056636068236057,1.0,0.26618582099583227,false,false,Inf,0.17902041897078733,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,multifreq,4.585996539432222,1,0.35,0.4008282276811308,1.0,0.26625291352144825,false,false,Inf,0.20401225326453618,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,multifreq,14.274057776990466,2,0.15,0.26213570315481444,1.0,0.1494760869917515,false,false,Inf,0.19865408632988565,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,multifreq,14.274057776990466,2,0.35,0.38558004317583544,1.0,0.14954317952276602,false,false,Inf,0.2236455618577804,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,ou_noise,13.50505963674114,1,0.15,0.6965581576303495,0.88875,-0.12096741754765025,false,true,6.0,0.05659737641709563,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,ou_noise,13.50505963674114,1,0.35,0.6968702518313639,0.88875,-0.12091217645524009,false,true,6.0,0.08159033774322427,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,ou_noise,1.4027015864887973,2,0.15,0.827260255079949,0.7312500000000001,0.48739246011418513,false,true,5.81,0.11602256864214554,0.0
B0_none,4,0,linear,1.4905046433861961,0.17333333333333334,ou_noise,1.4027015864887973,2,0.35,0.8274496368755556,0.7312500000000001,0.487459322792241,false,true,5.81,0.14101522027265717,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,sinusoid,16.26089050810057,1,0.15,0.3921155557243054,1.0,0.21786832706591341,false,false,Inf,0.21071918781551044,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,sinusoid,16.26089050810057,1,0.35,0.5591709082881469,0.985,0.2179354195915848,false,true,0.12,0.23571110480431118,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,sinusoid,0.7450967750246155,2,0.15,1.874747085582989,0.603125,1.1342006691665663,true,true,4.83,0.10042363566184369,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,sinusoid,0.7450967750246155,2,0.35,1.8749957154636654,0.603125,1.1342677616921555,true,true,4.83,0.1254154525226449,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,square,0.5972010762175238,1,0.15,2.207171963932838,0.54625,-1.8532587594250074,false,true,0.18,0.06730251176539903,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,square,0.5972010762175238,1,0.35,2.2148496266767825,0.535,-1.8531740270094916,false,true,0.09,0.09254318817420082,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,square,0.8304202608188062,2,0.15,2.203267081337846,0.5525,-1.6034782556088027,false,true,2.3,0.30563635620460095,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,square,0.8304202608188062,2,0.35,2.2043385187307822,0.55125,-1.6034373315371797,false,true,2.29,0.3311308669850305,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,chirp,4.385934162162839,1,0.15,1.0576663108572315,0.8612500000000001,0.22998729878672006,false,true,0.46,0.3011916305741704,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,chirp,4.385934162162839,1,0.35,1.1366622858885724,0.84125,0.23005439131189243,false,true,0.35,0.32618343764636876,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,chirp,1.695469171119085,2,0.15,1.4166081987112824,0.72,0.08065077105011559,false,true,0.69,0.38792473502029035,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,chirp,1.695469171119085,2,0.35,1.4559163597210818,0.70125,0.08071786357569677,false,true,0.56,0.41291642668268397,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,multifreq,10.356887939022418,1,0.15,0.3235207500219587,1.0,0.2533061264808664,false,false,Inf,0.19014014130623147,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,multifreq,10.356887939022418,1,0.35,0.38693194528805674,1.0,0.25337321900553783,false,false,Inf,0.2151318617191675,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,multifreq,0.5220769490820472,2,0.15,1.1213799205792663,0.69125,-0.5853439586645877,false,true,2.86,0.3368363925302223,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,multifreq,0.5220769490820472,2,0.35,1.1253087073833992,0.68875,-0.5852768661390133,false,true,2.84,0.3618282219470046,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,ou_noise,19.28168342599663,1,0.15,0.16001636239004288,1.0,-0.10956753377172636,false,false,Inf,-0.44650622226035297,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,ou_noise,19.28168342599663,1,0.35,0.35,1.0,-0.1095587007802221,false,false,Inf,-0.42151375081628106,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,ou_noise,4.274924487400527,2,0.15,1.2430221059188107,0.589375,0.5383170732444541,true,true,1.09,0.5170834398718394,0.0
B0_none,4,0,linear,2.0892961308540396,0.32,ou_noise,4.274924487400527,2,0.35,1.2525052355843806,0.583125,0.5383859610889672,true,true,1.04,0.5420754143188421,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,sinusoid,1.0708195635643842,1,0.15,2.1921651500182446,0.67,-1.348869351236128,false,true,4.4,0.0550536269373564,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,sinusoid,1.0708195635643842,1,0.35,2.192827806535523,0.5975,-1.3488022587105442,false,true,0.13,0.08004554599721372,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,sinusoid,1.0916239815915867,2,0.15,2.1765546817441725,0.43375,0.2822859356409558,false,true,0.13,0.45081855214174305,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,sinusoid,1.0916239815915867,2,0.35,2.176826554745863,0.4225,0.28235302816651103,false,true,0.06,0.47581037140295307,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,square,1.2350252261803096,1,0.15,2.8664140014370587,0.355625,0.6535848681977843,true,true,0.13,0.8565771039141303,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,square,1.2350252261803096,1,0.35,2.8840213790359446,0.345625,0.6519837755413195,true,true,0.06,0.8810510363421372,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,square,8.808947561108207,2,0.15,0.7510929593384889,0.7831250000000001,0.5300588489538228,true,true,0.13,0.20849443608123439,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,square,8.808947561108207,2,0.35,0.9117787098524511,0.756875,0.5316335708857464,true,true,0.06,0.23345239031996895,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,chirp,1.6045916217341918,1,0.15,1.9373572188156694,0.604375,0.5028976176378179,true,true,0.6,0.47125237518177865,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,chirp,1.6045916217341918,1,0.35,1.9746316705811002,0.589375,0.5029647101633984,true,true,0.49,0.49624409970885086,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,chirp,0.52639879636052,2,0.15,2.4463021921015935,0.4625,-0.24953966473456807,false,true,0.99,0.6777033190276519,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,chirp,0.52639879636052,2,0.35,2.4557844369564927,0.44625000000000004,-0.2494725722090243,false,true,0.86,0.7026951478872695,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,multifreq,0.5540580495992521,1,0.15,2.223066142411955,0.683125,1.1149103315980222,true,true,5.47,0.3031876449458951,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,multifreq,0.5540580495992521,1,0.35,2.223258928723995,0.683125,1.114977424123601,true,true,5.47,0.3281793988527916,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,multifreq,4.518347749236017,2,0.15,0.5982804893713218,0.95375,0.4367687982599718,false,true,2.06,0.21934001794191613,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,multifreq,4.518347749236017,2,0.35,0.6218100092974318,0.89,0.43683589078558394,false,true,0.4,0.24433155658029315,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,ou_noise,1.8628691227420624,1,0.15,1.3006084491220964,0.74625,0.03003339518299739,false,true,0.98,0.17625410272000167,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,ou_noise,1.8628691227420624,1,0.35,1.3414220417432137,0.74,0.030123406024379996,false,true,0.94,0.20124701614047955,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,ou_noise,2.456630394114226,2,0.15,1.3847885530008002,0.625625,0.8857069000779946,true,true,5.01,0.19660095826271715,0.0
B0_none,4,0,linear,2.9286445646252366,0.4666666666666667,ou_noise,2.456630394114226,2,0.35,1.3854674121342125,0.625625,0.8857759701916361,true,true,5.01,0.2215869314479439,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,sinusoid,0.5786358259440002,1,0.15,3.1779276842743056,0.53,-2.440863252299939,false,true,0.09,-0.11802219256613708,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,sinusoid,0.5786358259440002,1,0.35,3.2145402633584665,0.52375,-2.440796159774368,false,true,0.04,-0.09303036679202813,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,sinusoid,2.0623841065479835,2,0.15,1.9912378595820899,0.620625,1.5095009807302406,true,true,1.6,0.017646687485807614,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,sinusoid,2.0623841065479835,2,0.35,2.0119009786489928,0.618125,1.5095680732558583,true,true,1.58,0.04263853216028816,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,square,3.758375728180284,1,0.15,1.813394904997969,0.57125,-1.365349072161538,false,true,0.09,0.22866393956362643,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,square,3.758375728180284,1,0.35,1.903178512026335,0.56125,-1.3654236869974814,false,true,0.04,0.252986921497901,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,square,3.7859942655732852,2,0.15,1.8011033063350423,0.57875,-1.175175758796533,false,true,0.09,0.21226739024912752,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,square,3.7859942655732852,2,0.35,1.8756803923419987,0.5675,-1.1731533585182439,false,true,0.04,0.23773224825150993,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,chirp,11.006486476888643,1,0.15,1.2699193978142806,0.87375,0.2454771239609241,false,true,0.22,0.3032071993634952,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,chirp,11.006486476888643,1,0.35,1.3900271496111698,0.85,0.24554421653139655,false,true,0.15,0.3281985199116008,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,chirp,27.21042296125538,2,0.15,0.7782465738975247,0.95625,0.20618911374164536,false,true,0.15,0.24558662845822518,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,chirp,27.21042296125538,2,0.35,0.9324702519234372,0.92625,0.2062562064989824,false,true,0.1,0.2705787692419976,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,multifreq,30.386116656113103,1,0.15,0.28509336964775944,1.0,0.172232265151064,false,false,Inf,0.2018231162726661,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,multifreq,30.386116656113103,1,0.35,0.4594611926213974,1.0,0.17229935766378182,false,false,Inf,0.22681559309102153,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,multifreq,22.3313895478821,2,0.15,0.3124990629877406,1.0,0.27564455113334124,false,false,Inf,0.1995340759280821,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,multifreq,22.3313895478821,2,0.35,0.44632481055863266,1.0,0.27571164361038225,false,false,Inf,0.22452514752373418,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,ou_noise,29.952977916540394,1,0.15,2.563335110078586,0.61375,-0.010381995365773226,false,true,0.32,0.28191540517342967,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,ou_noise,29.952977916540394,1,0.35,2.587839161728848,0.5975,-0.010368889623110378,false,true,0.22,0.30689895813872203,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,ou_noise,3.3810782978196614,2,0.15,0.6060935904176438,0.8775000000000001,-0.3049884211229384,false,true,1.76,-0.32516476976772796,0.0
B0_none,4,0,linear,4.105190671273078,0.6133333333333333,ou_noise,3.3810782978196614,2,0.35,0.6325973639740692,0.84875,-0.3049208789072612,false,true,0.92,-0.30017664328999316,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,sinusoid,3.7264861502689977,1,0.15,1.6893476143982848,0.640625,0.8486174772497883,true,true,1.27,-0.03954238592570596,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,sinusoid,3.7264861502689977,1,0.35,1.6896199518734782,0.638125,0.8486845697753377,true,true,1.26,-0.014550539766900288,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,sinusoid,9.186886444614785,2,0.15,0.8226032234340774,0.676875,0.773728285387777,true,true,0.42,0.1768240440943042,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,sinusoid,9.186886444614785,2,0.35,0.8871499301604577,0.664375,0.7737953779134619,true,true,0.39,0.20181582880356175,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,square,24.491826563666333,1,0.15,0.5651911951386361,0.9137500000000001,0.45281069730493506,false,true,0.07,0.19605679127311193,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,square,24.491826563666333,1,0.35,0.7128619149317786,0.88125,0.45191596977244686,false,true,0.03,0.2211607205332541,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,square,20.528422384882866,2,0.15,0.6525662347430086,0.83625,-0.12684066383851897,false,true,0.19,0.20473114529579975,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,square,20.528422384882866,2,0.35,0.8112085611275337,0.8075,-0.1256562111293952,false,true,0.16,0.22888543652735258,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,chirp,6.06343838606882,1,0.15,2.271260851436205,0.745,0.3515113961509949,false,true,0.24,0.43069149841535026,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,chirp,6.06343838606882,1,0.35,2.36478358227697,0.73,0.3515784886798963,false,true,0.17,0.45568289775299853,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,chirp,0.8700845827233126,2,0.15,4.199264222816153,0.429375,1.267813137178694,true,true,0.58,0.9679572687075275,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,chirp,0.8700845827233126,2,0.35,4.218532031890312,0.415625,1.2678802297042506,true,true,0.47,0.9929492913676883,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,multifreq,9.335340992363983,1,0.15,0.6684283303083342,0.9500000000000001,-0.0599815563803337,false,true,0.15,0.21432012829154543,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,multifreq,9.335340992363983,1,0.35,0.8310559662763698,0.92875,-0.05991446386267474,false,true,0.11,0.23931157690594024,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,multifreq,1.0358102216455314,2,0.15,2.0668486932686574,0.5575,-0.10058439259411751,false,true,1.34,0.13804651129549167,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,multifreq,1.0358102216455314,2,0.35,2.094744126629146,0.55625,-0.1005173000685451,false,true,1.33,0.16303856036118164,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,ou_noise,25.374523033909323,1,0.15,3.021381673706948,0.304375,2.0762920248814094,true,true,2.44,1.2730946426019523,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,ou_noise,25.374523033909323,1,0.35,3.022685538246146,0.301875,2.076382064273428,true,true,2.42,1.2981048047532526,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,ou_noise,19.146418044850037,2,0.15,0.6870466621616547,0.96625,-0.8476076990324385,false,true,6.49,-0.8961678474697783,0.0
B0_none,4,0,linear,5.7543993733715695,0.76,ou_noise,19.146418044850037,2,0.35,0.687240334039634,0.96625,-0.8475656851924367,false,true,6.49,-0.8712223026020908,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,sinusoid,20.791899348836676,1,0.15,0.78871095272108,0.755,0.4470861728215139,false,true,0.13,0.22715768422478896,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,sinusoid,20.791899348836676,1,0.35,0.9557549089519507,0.72875,0.44715326534693256,false,true,0.1,0.2521492247074342,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,sinusoid,7.847874660978513,2,0.15,1.3638568361766081,0.5875,-0.079806833472877,false,true,0.05,0.22289839503310627,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,sinusoid,7.847874660978513,2,0.35,1.5230735644996305,0.5775,-0.07973974094737887,false,true,0.02,0.24789022820968715,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,square,7.3078032266052,1,0.15,2.4774121859288933,0.56625,-0.028964455806767455,false,true,0.24,0.28888569709281736,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,square,7.3078032266052,1,0.35,2.595392368402667,0.55625,-0.02913714113024829,false,true,0.21,0.31467830121538104,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,square,28.036193561111936,2,0.15,0.7429080327824182,0.813125,0.5574321074030967,true,true,0.11,0.21739496749453435,0.0
B0_none,4,0,linear,8.066156921766133,0.9066666666666666,square,28.036193561111936,2,0.35,0.9155464474339291,0.784375,0.5566149110208265,true,true,0.09,0.24280492296130043,0.0
